id,test_id,model,run_number,ab_order,choice,prompt_tokens,completion_tokens,timestamp,raw_response
3055,COPY-09,claude-3.5-sonnet,14,original,B,228,9,2026-05-22 19:22:48,
3056,COPY-09,claude-3.5-sonnet,13,swapped,B,228,9,2026-05-22 19:22:49,
3057,COPY-09,claude-3.5-sonnet,15,original,B,228,9,2026-05-22 19:22:51,
3058,COPY-09,claude-3.5-sonnet,14,swapped,B,228,9,2026-05-22 19:22:51,
3059,COPY-09,claude-3.5-sonnet,16,original,B,228,9,2026-05-22 19:22:54,
3060,COPY-09,claude-3.5-sonnet,15,swapped,B,228,9,2026-05-22 19:22:54,
3061,COPY-09,claude-3.5-sonnet,17,original,B,228,9,2026-05-22 19:22:56,
3062,COPY-09,claude-3.5-sonnet,16,swapped,B,228,9,2026-05-22 19:22:56,
3063,COPY-09,claude-3.5-sonnet,18,original,B,228,9,2026-05-22 19:22:58,
3064,COPY-09,claude-3.5-sonnet,17,swapped,B,228,9,2026-05-22 19:22:58,
3065,COPY-09,claude-3.5-sonnet,18,swapped,B,228,9,2026-05-22 19:23:00,
3066,COPY-09,claude-3.5-sonnet,19,original,B,228,9,2026-05-22 19:23:01,
3067,COPY-09,claude-3.5-sonnet,19,swapped,B,228,9,2026-05-22 19:23:03,
3068,COPY-09,claude-3.5-sonnet,20,original,B,228,9,2026-05-22 19:23:03,
3069,REC-07,claude-3.5-sonnet,1,original,A,234,9,2026-05-22 19:23:05,
3070,COPY-09,claude-3.5-sonnet,21,original,B,228,9,2026-05-22 19:23:07,
3071,COPY-09,claude-3.5-sonnet,20,swapped,B,228,9,2026-05-22 19:23:08,
3072,REC-07,claude-3.5-sonnet,1,swapped,A,234,9,2026-05-22 19:23:10,
3073,COPY-09,claude-3.5-sonnet,21,swapped,B,228,9,2026-05-22 19:23:11,
3074,REC-07,claude-3.5-sonnet,2,original,A,234,9,2026-05-22 19:23:12,
3075,COPY-09,claude-3.5-sonnet,22,original,B,228,9,2026-05-22 19:23:13,
3076,COPY-09,claude-3.5-sonnet,22,swapped,B,228,9,2026-05-22 19:23:15,
3077,REC-07,claude-3.5-sonnet,2,swapped,A,234,9,2026-05-22 19:23:15,
3078,COPY-09,claude-3.5-sonnet,23,original,B,228,9,2026-05-22 19:23:17,
3079,REC-07,claude-3.5-sonnet,3,original,A,234,9,2026-05-22 19:23:18,
3080,REC-07,claude-3.5-sonnet,3,swapped,A,234,9,2026-05-22 19:23:20,
3081,COPY-09,claude-3.5-sonnet,23,swapped,B,228,9,2026-05-22 19:23:20,
3082,REC-07,claude-3.5-sonnet,4,original,A,234,9,2026-05-22 19:23:22,
3083,COPY-09,claude-3.5-sonnet,24,original,B,228,9,2026-05-22 19:23:23,
3084,REC-07,claude-3.5-sonnet,4,swapped,A,234,9,2026-05-22 19:23:25,
3085,COPY-09,claude-3.5-sonnet,24,swapped,B,228,9,2026-05-22 19:23:25,
3086,COPY-09,claude-3.5-sonnet,25,original,B,228,9,2026-05-22 19:23:27,
3087,REC-07,claude-3.5-sonnet,5,original,A,234,9,2026-05-22 19:23:29,
3088,REC-07,claude-3.5-sonnet,5,swapped,A,234,9,2026-05-22 19:23:29,
3089,REC-07,claude-3.5-sonnet,6,original,A,234,9,2026-05-22 19:23:32,
3090,COPY-09,claude-3.5-sonnet,25,swapped,B,228,9,2026-05-22 19:23:32,
3091,REC-07,claude-3.5-sonnet,6,swapped,A,234,9,2026-05-22 19:23:34,
3092,REC-07,claude-3.5-sonnet,7,original,A,234,9,2026-05-22 19:23:35,
3093,REC-07,claude-3.5-sonnet,7,swapped,A,234,9,2026-05-22 19:23:37,
3094,REC-07,claude-3.5-sonnet,8,original,A,234,9,2026-05-22 19:23:38,
3095,REC-07,claude-3.5-sonnet,8,swapped,A,234,9,2026-05-22 19:23:39,
3096,REC-07,claude-3.5-sonnet,9,original,A,234,9,2026-05-22 19:23:40,
3097,REC-07,claude-3.5-sonnet,9,swapped,A,234,9,2026-05-22 19:23:41,
3098,REC-07,claude-3.5-sonnet,10,original,A,234,9,2026-05-22 19:23:43,
3099,REC-07,claude-3.5-sonnet,10,swapped,A,234,9,2026-05-22 19:23:44,
3100,REC-07,claude-3.5-sonnet,11,original,A,234,9,2026-05-22 19:23:45,
3101,REC-07,claude-3.5-sonnet,11,swapped,A,234,9,2026-05-22 19:23:46,
3102,REC-07,claude-3.5-sonnet,12,original,A,234,9,2026-05-22 19:23:48,
3103,REC-07,claude-3.5-sonnet,12,swapped,A,234,9,2026-05-22 19:23:49,
3104,REC-07,claude-3.5-sonnet,13,original,A,234,9,2026-05-22 19:23:50,
3105,REC-07,claude-3.5-sonnet,13,swapped,A,234,9,2026-05-22 19:23:51,
3106,REC-07,claude-3.5-sonnet,14,original,A,234,9,2026-05-22 19:23:52,
3107,REC-07,claude-3.5-sonnet,14,swapped,A,234,9,2026-05-22 19:23:54,
3108,REC-07,claude-3.5-sonnet,15,original,A,234,9,2026-05-22 19:23:55,
3109,REC-07,claude-3.5-sonnet,15,swapped,A,234,9,2026-05-22 19:23:57,
3110,REC-07,claude-3.5-sonnet,16,original,A,234,9,2026-05-22 19:23:57,
3111,REC-07,claude-3.5-sonnet,17,original,A,234,9,2026-05-22 19:23:59,
3112,REC-07,claude-3.5-sonnet,16,swapped,A,234,9,2026-05-22 19:24:00,
3113,REC-07,claude-3.5-sonnet,17,swapped,A,234,9,2026-05-22 19:24:02,
3114,REC-07,claude-3.5-sonnet,18,original,A,234,9,2026-05-22 19:24:02,
3115,REC-07,claude-3.5-sonnet,18,swapped,A,234,9,2026-05-22 19:24:04,
3116,REC-07,claude-3.5-sonnet,19,original,A,234,9,2026-05-22 19:24:05,
3117,REC-07,claude-3.5-sonnet,19,swapped,A,234,9,2026-05-22 19:24:07,
3118,REC-07,claude-3.5-sonnet,20,original,A,234,9,2026-05-22 19:24:07,
3119,REC-07,claude-3.5-sonnet,21,original,A,234,9,2026-05-22 19:24:09,
3120,REC-07,claude-3.5-sonnet,20,swapped,A,234,9,2026-05-22 19:24:09,
3121,REC-07,claude-3.5-sonnet,22,original,A,234,9,2026-05-22 19:24:12,
3122,REC-07,claude-3.5-sonnet,21,swapped,A,234,9,2026-05-22 19:24:12,
3123,REC-07,claude-3.5-sonnet,23,original,A,234,9,2026-05-22 19:24:14,
3124,REC-07,claude-3.5-sonnet,22,swapped,A,234,9,2026-05-22 19:24:14,
3125,REC-07,claude-3.5-sonnet,23,swapped,A,234,9,2026-05-22 19:24:16,
3126,REC-07,claude-3.5-sonnet,24,original,A,234,9,2026-05-22 19:24:17,
3127,REC-07,claude-3.5-sonnet,24,swapped,A,234,9,2026-05-22 19:24:19,
3128,REC-07,claude-3.5-sonnet,25,original,A,234,9,2026-05-22 19:24:19,
3129,REC-07,claude-3.5-sonnet,25,swapped,A,234,9,2026-05-22 19:24:22,
3130,UI-03,claude-3.5-sonnet,1,original,B,216,9,2026-05-22 19:24:22,
3131,UI-03,claude-3.5-sonnet,1,swapped,B,216,9,2026-05-22 19:24:24,
3132,UI-03,claude-3.5-sonnet,2,original,B,216,9,2026-05-22 19:24:24,
3133,UI-03,claude-3.5-sonnet,2,swapped,B,216,9,2026-05-22 19:24:26,
3134,UI-03,claude-3.5-sonnet,3,original,B,216,9,2026-05-22 19:24:27,
3135,UI-03,claude-3.5-sonnet,3,swapped,B,216,9,2026-05-22 19:24:29,
3136,UI-03,claude-3.5-sonnet,4,original,B,216,9,2026-05-22 19:24:29,
3137,UI-03,claude-3.5-sonnet,4,swapped,B,216,9,2026-05-22 19:24:31,
3138,UI-03,claude-3.5-sonnet,5,original,B,216,9,2026-05-22 19:24:32,
3139,UI-03,claude-3.5-sonnet,6,original,B,216,9,2026-05-22 19:24:34,
3140,UI-03,claude-3.5-sonnet,5,swapped,B,216,9,2026-05-22 19:24:36,
3141,UI-03,claude-3.5-sonnet,6,swapped,B,216,9,2026-05-22 19:24:36,
3142,UI-03,claude-3.5-sonnet,7,swapped,B,216,9,2026-05-22 19:24:39,
3143,UI-03,claude-3.5-sonnet,7,original,B,216,9,2026-05-22 19:24:39,
3144,UI-03,claude-3.5-sonnet,8,original,B,216,9,2026-05-22 19:24:41,
3145,UI-03,claude-3.5-sonnet,8,swapped,B,216,9,2026-05-22 19:24:42,
3146,UI-03,claude-3.5-sonnet,9,original,B,216,9,2026-05-22 19:24:43,
3147,UI-03,claude-3.5-sonnet,9,swapped,B,216,9,2026-05-22 19:24:44,
3148,UI-03,claude-3.5-sonnet,10,original,B,216,9,2026-05-22 19:24:46,
3149,UI-03,claude-3.5-sonnet,10,swapped,B,216,9,2026-05-22 19:24:47,
3150,UI-03,claude-3.5-sonnet,11,original,B,216,9,2026-05-22 19:24:49,
3151,UI-03,claude-3.5-sonnet,11,swapped,B,216,9,2026-05-22 19:24:49,
3152,UI-03,claude-3.5-sonnet,12,original,B,216,9,2026-05-22 19:24:52,
3153,UI-03,claude-3.5-sonnet,12,swapped,B,216,9,2026-05-22 19:24:52,
3154,UI-03,claude-3.5-sonnet,13,original,B,216,9,2026-05-22 19:24:54,
3155,UI-03,claude-3.5-sonnet,13,swapped,B,216,9,2026-05-22 19:24:54,
3156,UI-03,claude-3.5-sonnet,14,swapped,B,216,9,2026-05-22 19:24:57,
3157,UI-03,claude-3.5-sonnet,14,original,B,216,9,2026-05-22 19:24:57,
3158,UI-03,claude-3.5-sonnet,15,original,B,216,9,2026-05-22 19:24:59,
3159,UI-03,claude-3.5-sonnet,15,swapped,B,216,9,2026-05-22 19:25:00,
3160,UI-03,claude-3.5-sonnet,16,original,B,216,9,2026-05-22 19:25:02,
3161,UI-03,claude-3.5-sonnet,16,swapped,B,216,9,2026-05-22 19:25:02,
3162,UI-03,claude-3.5-sonnet,17,original,B,216,9,2026-05-22 19:25:04,
3163,UI-03,claude-3.5-sonnet,17,swapped,B,216,9,2026-05-22 19:25:05,
3164,UI-03,claude-3.5-sonnet,18,original,B,216,9,2026-05-22 19:25:06,
3165,UI-03,claude-3.5-sonnet,18,swapped,B,216,9,2026-05-22 19:25:07,
3166,UI-03,claude-3.5-sonnet,19,original,B,216,9,2026-05-22 19:25:09,
3167,UI-03,claude-3.5-sonnet,19,swapped,B,216,9,2026-05-22 19:25:09,
3168,UI-03,claude-3.5-sonnet,20,original,B,216,9,2026-05-22 19:25:12,
3169,UI-03,claude-3.5-sonnet,20,swapped,B,216,9,2026-05-22 19:25:12,
3170,UI-03,claude-3.5-sonnet,21,original,B,216,9,2026-05-22 19:25:14,
3171,UI-03,claude-3.5-sonnet,21,swapped,B,216,9,2026-05-22 19:25:15,
3172,UI-03,claude-3.5-sonnet,22,original,B,216,9,2026-05-22 19:25:16,
3173,UI-03,claude-3.5-sonnet,22,swapped,B,216,9,2026-05-22 19:25:17,
3174,UI-03,claude-3.5-sonnet,23,original,B,216,9,2026-05-22 19:25:19,
3175,UI-03,claude-3.5-sonnet,23,swapped,B,216,9,2026-05-22 19:25:20,
3176,UI-03,claude-3.5-sonnet,24,original,B,216,9,2026-05-22 19:25:21,
3177,UI-03,claude-3.5-sonnet,24,swapped,B,216,9,2026-05-22 19:25:22,
3178,UI-03,claude-3.5-sonnet,25,original,B,216,9,2026-05-22 19:25:24,
3179,UI-03,claude-3.5-sonnet,25,swapped,B,216,9,2026-05-22 19:25:25,
3180,COPY-10,claude-3.5-sonnet,1,original,A,192,9,2026-05-22 19:25:26,
3181,COPY-10,claude-3.5-sonnet,1,swapped,A,192,9,2026-05-22 19:25:27,
3182,COPY-10,claude-3.5-sonnet,2,original,A,192,9,2026-05-22 19:25:28,
3183,COPY-10,claude-3.5-sonnet,3,original,A,192,9,2026-05-22 19:25:31,
3184,COPY-10,claude-3.5-sonnet,2,swapped,A,192,9,2026-05-22 19:25:33,
3185,COPY-10,claude-3.5-sonnet,3,swapped,A,192,9,2026-05-22 19:25:34,
3186,COPY-10,claude-3.5-sonnet,4,original,A,192,9,2026-05-22 19:25:36,
3187,COPY-10,claude-3.5-sonnet,4,swapped,A,192,9,2026-05-22 19:25:37,
3188,COPY-10,claude-3.5-sonnet,5,original,A,192,9,2026-05-22 19:25:38,
3189,COPY-10,claude-3.5-sonnet,5,swapped,A,192,9,2026-05-22 19:25:39,
3190,COPY-10,claude-3.5-sonnet,6,original,A,192,9,2026-05-22 19:25:41,
3191,COPY-10,claude-3.5-sonnet,6,swapped,A,192,9,2026-05-22 19:25:41,
3192,COPY-10,claude-3.5-sonnet,7,original,A,192,9,2026-05-22 19:25:43,
3193,COPY-10,claude-3.5-sonnet,7,swapped,A,192,9,2026-05-22 19:25:44,
3194,COPY-10,claude-3.5-sonnet,8,original,A,192,9,2026-05-22 19:25:45,
3195,COPY-10,claude-3.5-sonnet,8,swapped,A,192,9,2026-05-22 19:25:47,
3196,COPY-10,claude-3.5-sonnet,9,original,A,192,9,2026-05-22 19:25:48,
3197,COPY-10,claude-3.5-sonnet,9,swapped,A,192,9,2026-05-22 19:25:50,
3198,COPY-10,claude-3.5-sonnet,10,original,A,192,9,2026-05-22 19:25:50,
3199,COPY-10,claude-3.5-sonnet,10,swapped,A,192,9,2026-05-22 19:25:52,
3200,COPY-10,claude-3.5-sonnet,11,original,A,192,9,2026-05-22 19:25:53,
3201,COPY-10,claude-3.5-sonnet,11,swapped,A,192,9,2026-05-22 19:25:55,
3202,COPY-10,claude-3.5-sonnet,12,original,A,192,9,2026-05-22 19:25:55,
3203,COPY-10,claude-3.5-sonnet,12,swapped,A,192,9,2026-05-22 19:25:58,
3204,COPY-10,claude-3.5-sonnet,13,original,A,192,9,2026-05-22 19:25:58,
3205,COPY-10,claude-3.5-sonnet,13,swapped,A,192,9,2026-05-22 19:26:00,
3206,COPY-10,claude-3.5-sonnet,14,original,A,192,9,2026-05-22 19:26:01,
3207,COPY-10,claude-3.5-sonnet,15,original,A,192,9,2026-05-22 19:26:03,
3208,COPY-10,claude-3.5-sonnet,14,swapped,A,192,9,2026-05-22 19:26:03,
3209,COPY-10,claude-3.5-sonnet,15,swapped,A,192,9,2026-05-22 19:26:05,
3210,COPY-10,claude-3.5-sonnet,16,original,A,192,9,2026-05-22 19:26:06,
3211,COPY-10,claude-3.5-sonnet,16,swapped,A,192,9,2026-05-22 19:26:07,
3212,COPY-10,claude-3.5-sonnet,17,original,A,192,9,2026-05-22 19:26:08,
3213,COPY-10,claude-3.5-sonnet,17,swapped,A,192,9,2026-05-22 19:26:10,
3214,COPY-10,claude-3.5-sonnet,18,original,A,192,9,2026-05-22 19:26:11,
3215,COPY-10,claude-3.5-sonnet,18,swapped,A,192,9,2026-05-22 19:26:13,
3216,COPY-10,claude-3.5-sonnet,19,original,A,192,9,2026-05-22 19:26:13,
3217,COPY-10,claude-3.5-sonnet,19,swapped,A,192,9,2026-05-22 19:26:15,
3218,COPY-10,claude-3.5-sonnet,20,original,A,192,9,2026-05-22 19:26:16,
3219,COPY-10,claude-3.5-sonnet,20,swapped,A,192,9,2026-05-22 19:26:18,
3220,REC-08,claude-3.5-sonnet,1,original,A,222,9,2026-05-22 19:26:18,
3221,COPY-10,claude-3.5-sonnet,21,original,A,192,9,2026-05-22 19:26:20,
3222,REC-08,claude-3.5-sonnet,1,swapped,A,222,9,2026-05-22 19:26:20,
3223,REC-08,claude-3.5-sonnet,2,original,A,222,9,2026-05-22 19:26:23,
3224,COPY-10,claude-3.5-sonnet,21,swapped,A,192,9,2026-05-22 19:26:23,
3225,REC-08,claude-3.5-sonnet,2,swapped,A,222,9,2026-05-22 19:26:25,
3226,COPY-10,claude-3.5-sonnet,22,original,A,192,9,2026-05-22 19:26:25,
3227,REC-08,claude-3.5-sonnet,3,original,A,222,9,2026-05-22 19:26:27,
3228,COPY-10,claude-3.5-sonnet,22,swapped,A,192,9,2026-05-22 19:26:28,
3229,COPY-10,claude-3.5-sonnet,23,original,A,192,9,2026-05-22 19:26:30,
3230,REC-08,claude-3.5-sonnet,3,swapped,A,222,9,2026-05-22 19:26:30,
3231,REC-08,claude-3.5-sonnet,4,original,A,222,9,2026-05-22 19:26:32,
3232,COPY-10,claude-3.5-sonnet,23,swapped,A,192,9,2026-05-22 19:26:33,
3233,COPY-10,claude-3.5-sonnet,24,original,A,192,9,2026-05-22 19:26:35,
3234,REC-08,claude-3.5-sonnet,4,swapped,A,222,9,2026-05-22 19:26:36,
3235,COPY-10,claude-3.5-sonnet,24,swapped,A,192,9,2026-05-22 19:26:37,
3236,REC-08,claude-3.5-sonnet,5,original,A,222,9,2026-05-22 19:26:38,
3237,COPY-10,claude-3.5-sonnet,25,original,A,192,9,2026-05-22 19:26:40,
3238,REC-08,claude-3.5-sonnet,5,swapped,A,222,9,2026-05-22 19:26:41,
3239,COPY-10,claude-3.5-sonnet,25,swapped,A,192,9,2026-05-22 19:26:42,
3240,REC-08,claude-3.5-sonnet,6,original,A,222,9,2026-05-22 19:26:44,
3241,REC-08,claude-3.5-sonnet,6,swapped,A,222,9,2026-05-22 19:26:45,
3242,REC-08,claude-3.5-sonnet,7,original,A,222,9,2026-05-22 19:26:46,
3243,REC-08,claude-3.5-sonnet,7,swapped,A,222,9,2026-05-22 19:26:47,
3244,REC-08,claude-3.5-sonnet,8,original,A,222,9,2026-05-22 19:26:48,
3245,REC-08,claude-3.5-sonnet,8,swapped,A,222,9,2026-05-22 19:26:50,
3246,REC-08,claude-3.5-sonnet,9,original,A,222,9,2026-05-22 19:26:50,
3247,REC-08,claude-3.5-sonnet,9,swapped,A,222,9,2026-05-22 19:26:52,
3248,REC-08,claude-3.5-sonnet,10,original,A,222,9,2026-05-22 19:26:53,
3249,REC-08,claude-3.5-sonnet,10,swapped,A,222,9,2026-05-22 19:26:55,
3250,REC-08,claude-3.5-sonnet,11,original,A,222,9,2026-05-22 19:26:55,
3251,REC-08,claude-3.5-sonnet,12,original,A,222,9,2026-05-22 19:26:58,
3252,REC-08,claude-3.5-sonnet,11,swapped,A,222,9,2026-05-22 19:26:58,
3253,REC-08,claude-3.5-sonnet,13,original,A,222,9,2026-05-22 19:27:00,
3254,REC-08,claude-3.5-sonnet,12,swapped,A,222,9,2026-05-22 19:27:00,
3255,REC-08,claude-3.5-sonnet,14,original,A,222,9,2026-05-22 19:27:02,
3256,REC-08,claude-3.5-sonnet,13,swapped,A,222,9,2026-05-22 19:27:02,
3257,REC-08,claude-3.5-sonnet,15,original,A,222,9,2026-05-22 19:27:05,
3258,REC-08,claude-3.5-sonnet,14,swapped,A,222,9,2026-05-22 19:27:05,
3259,REC-08,claude-3.5-sonnet,16,original,A,222,9,2026-05-22 19:27:07,
3260,REC-08,claude-3.5-sonnet,15,swapped,A,222,9,2026-05-22 19:27:07,
3261,REC-08,claude-3.5-sonnet,17,original,A,222,9,2026-05-22 19:27:09,
3262,REC-08,claude-3.5-sonnet,16,swapped,A,222,9,2026-05-22 19:27:10,
3263,REC-08,claude-3.5-sonnet,18,original,A,222,9,2026-05-22 19:27:12,
3264,REC-08,claude-3.5-sonnet,18,swapped,A,222,9,2026-05-22 19:27:14,
3265,REC-08,claude-3.5-sonnet,19,original,A,222,9,2026-05-22 19:27:16,
3266,REC-08,claude-3.5-sonnet,17,swapped,A,222,9,2026-05-22 19:27:18,
3267,REC-08,claude-3.5-sonnet,19,swapped,A,222,9,2026-05-22 19:27:19,
3268,REC-08,claude-3.5-sonnet,20,original,A,222,9,2026-05-22 19:27:20,
3269,REC-08,claude-3.5-sonnet,20,swapped,A,222,9,2026-05-22 19:27:21,
3270,REC-08,claude-3.5-sonnet,21,original,A,222,9,2026-05-22 19:27:22,
3271,REC-08,claude-3.5-sonnet,21,swapped,A,222,9,2026-05-22 19:27:24,
3272,REC-08,claude-3.5-sonnet,22,original,A,222,9,2026-05-22 19:27:24,
3273,REC-08,claude-3.5-sonnet,23,original,A,222,9,2026-05-22 19:27:26,
3274,REC-08,claude-3.5-sonnet,22,swapped,A,222,9,2026-05-22 19:27:26,
3275,REC-08,claude-3.5-sonnet,24,original,A,222,9,2026-05-22 19:27:29,
3276,REC-08,claude-3.5-sonnet,23,swapped,A,222,9,2026-05-22 19:27:30,
3277,REC-08,claude-3.5-sonnet,24,swapped,A,222,9,2026-05-22 19:27:32,
3278,REC-08,claude-3.5-sonnet,25,original,A,222,9,2026-05-22 19:27:32,
3279,REC-08,claude-3.5-sonnet,25,swapped,A,222,9,2026-05-22 19:27:34,
3280,UI-06,claude-3.5-sonnet,1,original,A,228,9,2026-05-22 19:27:35,
3281,UI-06,claude-3.5-sonnet,1,swapped,A,228,9,2026-05-22 19:27:36,
3282,UI-06,claude-3.5-sonnet,2,original,A,228,9,2026-05-22 19:27:37,
3283,UI-06,claude-3.5-sonnet,2,swapped,A,228,9,2026-05-22 19:27:39,
3284,UI-06,claude-3.5-sonnet,3,original,A,228,9,2026-05-22 19:27:40,
3285,UI-06,claude-3.5-sonnet,3,swapped,A,228,9,2026-05-22 19:27:41,
3286,UI-06,claude-3.5-sonnet,4,original,A,228,9,2026-05-22 19:27:43,
3287,UI-06,claude-3.5-sonnet,4,swapped,A,228,9,2026-05-22 19:27:44,
3288,UI-06,claude-3.5-sonnet,5,original,A,228,9,2026-05-22 19:27:45,
3289,UI-06,claude-3.5-sonnet,5,swapped,A,228,9,2026-05-22 19:27:46,
3290,UI-06,claude-3.5-sonnet,6,original,A,228,9,2026-05-22 19:27:47,
3291,UI-06,claude-3.5-sonnet,6,swapped,A,228,9,2026-05-22 19:27:49,
3292,UI-06,claude-3.5-sonnet,7,original,A,228,9,2026-05-22 19:27:50,
3293,UI-06,claude-3.5-sonnet,7,swapped,A,228,9,2026-05-22 19:27:51,
3294,UI-06,claude-3.5-sonnet,8,original,A,228,9,2026-05-22 19:27:52,
3295,UI-06,claude-3.5-sonnet,8,swapped,A,228,9,2026-05-22 19:27:54,
3296,UI-06,claude-3.5-sonnet,9,original,A,228,9,2026-05-22 19:27:55,
3297,UI-06,claude-3.5-sonnet,9,swapped,A,228,9,2026-05-22 19:27:56,
3298,UI-06,claude-3.5-sonnet,10,swapped,A,228,9,2026-05-22 19:27:59,
3299,UI-06,claude-3.5-sonnet,10,original,A,228,9,2026-05-22 19:27:59,
3300,UI-06,claude-3.5-sonnet,11,original,A,228,9,2026-05-22 19:28:01,
3301,UI-06,claude-3.5-sonnet,11,swapped,A,228,9,2026-05-22 19:28:01,
3302,UI-06,claude-3.5-sonnet,12,original,A,228,9,2026-05-22 19:28:03,
3303,UI-06,claude-3.5-sonnet,12,swapped,A,228,9,2026-05-22 19:28:04,
3304,UI-06,claude-3.5-sonnet,13,original,A,228,9,2026-05-22 19:28:06,
3305,UI-06,claude-3.5-sonnet,13,swapped,A,228,9,2026-05-22 19:28:07,
3306,UI-06,claude-3.5-sonnet,14,swapped,A,228,9,2026-05-22 19:28:09,
3307,UI-06,claude-3.5-sonnet,14,original,A,228,9,2026-05-22 19:28:09,
3308,UI-06,claude-3.5-sonnet,15,original,A,228,9,2026-05-22 19:28:12,
3309,UI-06,claude-3.5-sonnet,15,swapped,A,228,9,2026-05-22 19:28:12,
3310,UI-06,claude-3.5-sonnet,16,original,A,228,9,2026-05-22 19:28:14,
3311,UI-06,claude-3.5-sonnet,16,swapped,A,228,9,2026-05-22 19:28:14,
3312,UI-06,claude-3.5-sonnet,17,swapped,A,228,9,2026-05-22 19:28:17,
3313,UI-06,claude-3.5-sonnet,17,original,A,228,9,2026-05-22 19:28:17,
3314,UI-06,claude-3.5-sonnet,18,original,A,228,9,2026-05-22 19:28:19,
3315,UI-06,claude-3.5-sonnet,18,swapped,A,228,9,2026-05-22 19:28:20,
3316,UI-06,claude-3.5-sonnet,19,original,A,228,9,2026-05-22 19:28:22,
3317,UI-06,claude-3.5-sonnet,19,swapped,A,228,9,2026-05-22 19:28:22,
3318,UI-06,claude-3.5-sonnet,20,original,A,228,9,2026-05-22 19:28:24,
3319,UI-06,claude-3.5-sonnet,20,swapped,A,228,9,2026-05-22 19:28:25,
3320,UI-06,claude-3.5-sonnet,21,original,A,228,9,2026-05-22 19:28:27,
3321,UI-06,claude-3.5-sonnet,21,swapped,A,228,9,2026-05-22 19:28:27,
3322,UI-06,claude-3.5-sonnet,22,original,A,228,9,2026-05-22 19:28:29,
3323,UI-06,claude-3.5-sonnet,22,swapped,A,228,9,2026-05-22 19:28:29,
3324,UI-06,claude-3.5-sonnet,23,original,A,228,9,2026-05-22 19:28:31,
3325,UI-06,claude-3.5-sonnet,23,swapped,A,228,9,2026-05-22 19:28:32,
3326,UI-06,claude-3.5-sonnet,24,original,A,228,9,2026-05-22 19:28:34,
3327,UI-06,claude-3.5-sonnet,24,swapped,A,228,9,2026-05-22 19:28:35,
3328,UI-06,claude-3.5-sonnet,25,original,A,228,9,2026-05-22 19:28:36,
3329,UI-06,claude-3.5-sonnet,25,swapped,A,228,9,2026-05-22 19:28:37,
3330,COPY-11,claude-3.5-sonnet,1,original,A,218,9,2026-05-22 19:28:39,
3331,COPY-11,claude-3.5-sonnet,1,swapped,A,218,9,2026-05-22 19:28:40,
3332,COPY-11,claude-3.5-sonnet,2,original,A,218,9,2026-05-22 19:28:42,
3333,COPY-11,claude-3.5-sonnet,2,swapped,A,218,9,2026-05-22 19:28:43,
3334,COPY-11,claude-3.5-sonnet,3,original,A,218,9,2026-05-22 19:28:44,
3335,COPY-11,claude-3.5-sonnet,3,swapped,A,218,9,2026-05-22 19:28:45,
3336,COPY-11,claude-3.5-sonnet,4,original,A,218,9,2026-05-22 19:28:47,
3337,COPY-11,claude-3.5-sonnet,4,swapped,A,218,9,2026-05-22 19:28:48,
3338,COPY-11,claude-3.5-sonnet,5,original,A,218,9,2026-05-22 19:28:49,
3339,COPY-11,claude-3.5-sonnet,5,swapped,A,218,9,2026-05-22 19:28:51,
3340,COPY-11,claude-3.5-sonnet,6,original,A,218,9,2026-05-22 19:28:52,
3341,COPY-11,claude-3.5-sonnet,6,swapped,A,218,9,2026-05-22 19:28:53,
3342,COPY-11,claude-3.5-sonnet,7,original,A,218,9,2026-05-22 19:28:54,
3343,COPY-11,claude-3.5-sonnet,7,swapped,A,218,9,2026-05-22 19:28:56,
3344,COPY-11,claude-3.5-sonnet,8,original,A,218,9,2026-05-22 19:28:56,
3345,COPY-11,claude-3.5-sonnet,8,swapped,A,218,9,2026-05-22 19:28:58,
3346,COPY-11,claude-3.5-sonnet,9,original,A,218,9,2026-05-22 19:28:59,
3347,COPY-11,claude-3.5-sonnet,9,swapped,A,218,9,2026-05-22 19:29:01,
3348,COPY-11,claude-3.5-sonnet,10,original,A,218,9,2026-05-22 19:29:02,
3349,COPY-11,claude-3.5-sonnet,10,swapped,A,218,9,2026-05-22 19:29:03,
3350,COPY-11,claude-3.5-sonnet,11,original,A,218,9,2026-05-22 19:29:04,
3351,COPY-11,claude-3.5-sonnet,11,swapped,A,218,9,2026-05-22 19:29:06,
3352,COPY-11,claude-3.5-sonnet,12,original,A,218,9,2026-05-22 19:29:07,
3353,COPY-11,claude-3.5-sonnet,12,swapped,A,218,9,2026-05-22 19:29:08,
3354,COPY-11,claude-3.5-sonnet,13,original,A,218,9,2026-05-22 19:29:09,
3355,COPY-11,claude-3.5-sonnet,13,swapped,A,218,9,2026-05-22 19:29:11,
3356,COPY-11,claude-3.5-sonnet,14,original,A,218,9,2026-05-22 19:29:12,
3357,COPY-11,claude-3.5-sonnet,14,swapped,A,218,9,2026-05-22 19:29:13,
3358,COPY-11,claude-3.5-sonnet,15,original,A,218,9,2026-05-22 19:29:15,
3359,COPY-11,claude-3.5-sonnet,15,swapped,A,218,9,2026-05-22 19:29:16,
3360,COPY-11,claude-3.5-sonnet,16,original,A,218,9,2026-05-22 19:29:18,
3361,COPY-11,claude-3.5-sonnet,16,swapped,A,218,9,2026-05-22 19:29:18,
