id,test_id,persona_id,persona_type,model,run_number,ab_order,raw_response,parsed_choice,prompt_tokens,completion_tokens,response_time_ms,timestamp,status,error_message
28513,UI-03,B-14,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,337,6,1792,2026-05-24 07:42:21,completed,
28514,UI-09,I-07,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,422,6,1642,2026-05-24 07:42:21,completed,
28515,REC-03,I-01,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,408,6,1650,2026-05-24 07:42:23,completed,
28516,COPY-08,D-14,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,271,6,2040,2026-05-24 07:42:23,completed,
28517,UI-03,B-14,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,337,6,1712,2026-05-24 07:42:25,completed,
28518,UI-09,I-08,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,408,6,1622,2026-05-24 07:42:25,completed,
28519,COPY-08,D-14,demographic,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,271,6,1600,2026-05-24 07:42:26,completed,
28520,REC-03,I-01,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,408,6,1807,2026-05-24 07:42:27,completed,
28521,UI-03,B-15,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,339,6,1877,2026-05-24 07:42:28,completed,
28522,UI-09,I-08,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,408,6,1605,2026-05-24 07:42:28,completed,
28523,REC-03,I-02,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,409,6,1583,2026-05-24 07:42:30,completed,
28524,COPY-08,D-15,demographic,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,272,6,1624,2026-05-24 07:42:30,completed,
28525,UI-09,I-08,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,408,6,1735,2026-05-24 07:42:32,completed,
28526,UI-03,B-15,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,339,6,1939,2026-05-24 07:42:32,completed,
28527,REC-03,I-02,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,409,6,1590,2026-05-24 07:42:33,completed,
28528,COPY-08,D-15,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,272,6,1866,2026-05-24 07:42:34,completed,
28529,UI-03,B-15,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,339,6,1631,2026-05-24 07:42:35,completed,
28530,UI-09,I-09,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,405,6,1819,2026-05-24 07:42:35,completed,
28531,COPY-08,D-15,demographic,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,272,6,1467,2026-05-24 07:42:37,completed,
28532,REC-03,I-02,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,409,6,1826,2026-05-24 07:42:37,completed,
28533,UI-03,B-16,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,339,6,1964,2026-05-24 07:42:39,completed,
28534,UI-09,I-09,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,405,6,1512,2026-05-24 07:42:39,completed,
28535,COPY-08,D-16,demographic,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,272,6,1593,2026-05-24 07:42:40,completed,
28536,REC-03,I-03,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,423,6,1752,2026-05-24 07:42:40,completed,
28537,UI-03,B-16,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,339,6,1844,2026-05-24 07:42:42,completed,
28538,UI-09,I-09,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,405,6,1729,2026-05-24 07:42:42,completed,
28539,COPY-08,D-16,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,272,6,1833,2026-05-24 07:42:44,completed,
28540,REC-03,I-03,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,423,6,1635,2026-05-24 07:42:44,completed,
28541,UI-09,I-10,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,422,6,1828,2026-05-24 07:42:46,completed,
28542,UI-03,B-16,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,339,6,2162,2026-05-24 07:42:46,completed,
28543,COPY-08,D-16,demographic,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,272,6,1590,2026-05-24 07:42:47,completed,
28544,REC-03,I-03,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,423,6,1827,2026-05-24 07:42:48,completed,
28545,UI-03,B-17,biographical,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,335,6,1993,2026-05-24 07:42:49,completed,
28546,UI-09,I-10,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,422,6,1622,2026-05-24 07:42:49,completed,
28547,COPY-08,D-17,demographic,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,271,6,1728,2026-05-24 07:42:51,completed,
28548,REC-03,I-04,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,416,6,1624,2026-05-24 07:42:51,completed,
28549,UI-09,I-10,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,422,6,1856,2026-05-24 07:42:53,completed,
28550,UI-03,B-17,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,335,6,2126,2026-05-24 07:42:53,completed,
28551,COPY-08,D-17,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,271,6,1928,2026-05-24 07:42:55,completed,
28552,REC-03,I-04,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,416,6,1750,2026-05-24 07:42:55,completed,
28553,UI-09,I-11,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,413,6,1639,2026-05-24 07:42:57,completed,
28554,UI-03,B-17,biographical,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,335,6,1930,2026-05-24 07:42:57,completed,
28555,COPY-08,D-17,demographic,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,271,6,1726,2026-05-24 07:42:58,completed,
28556,REC-03,I-04,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,416,6,1544,2026-05-24 07:42:58,completed,
28557,UI-09,I-11,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,413,6,1534,2026-05-24 07:43:00,completed,
28558,UI-03,B-18,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,330,6,2669,2026-05-24 07:43:01,completed,
28559,COPY-08,D-18,demographic,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,271,6,1770,2026-05-24 07:43:02,completed,
28560,REC-03,I-05,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,424,6,1760,2026-05-24 07:43:03,completed,
28561,UI-03,B-18,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,330,6,1700,2026-05-24 07:43:03,completed,
28562,UI-09,I-11,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,413,6,1688,2026-05-24 07:43:04,completed,
28563,COPY-08,D-18,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,271,6,2223,2026-05-24 07:43:06,completed,
28564,REC-03,I-05,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,424,6,1747,2026-05-24 07:43:06,completed,
28565,UI-03,B-18,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,330,6,1739,2026-05-24 07:43:07,completed,
28566,UI-09,I-12,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,399,6,1918,2026-05-24 07:43:08,completed,
28567,COPY-08,D-18,demographic,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,271,6,1952,2026-05-24 07:43:09,completed,
28568,REC-03,I-05,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,424,6,1636,2026-05-24 07:43:10,completed,
28569,UI-03,B-19,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,341,6,1823,2026-05-24 07:43:11,completed,
28570,UI-09,I-12,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,399,6,1763,2026-05-24 07:43:12,completed,
28571,COPY-08,D-19,demographic,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,272,6,1539,2026-05-24 07:43:13,completed,
28572,REC-03,I-06,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,405,6,1607,2026-05-24 07:43:13,completed,
28573,UI-03,B-19,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,341,6,1823,2026-05-24 07:43:15,completed,
28574,UI-09,I-12,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,399,6,1951,2026-05-24 07:43:15,completed,
28575,COPY-08,D-19,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,272,6,1945,2026-05-24 07:43:17,completed,
28576,REC-03,I-06,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,405,6,1781,2026-05-24 07:43:17,completed,
28577,UI-03,B-19,biographical,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,341,6,1551,2026-05-24 07:43:18,completed,
28578,UI-09,I-13,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,411,6,1560,2026-05-24 07:43:18,completed,
28579,COPY-08,D-19,demographic,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,272,6,1901,2026-05-24 07:43:20,completed,
28580,REC-03,I-06,interview,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,405,6,1756,2026-05-24 07:43:20,completed,
28581,UI-03,B-20,biographical,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,344,6,2045,2026-05-24 07:43:22,completed,
28582,UI-09,I-13,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,411,6,2048,2026-05-24 07:43:22,completed,
28583,COPY-08,D-20,demographic,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,271,6,1739,2026-05-24 07:43:24,completed,
28584,REC-03,I-07,interview,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,418,6,1726,2026-05-24 07:43:24,completed,
28585,UI-03,B-20,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,344,6,2027,2026-05-24 07:43:26,completed,
28586,UI-09,I-13,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,411,6,1825,2026-05-24 07:43:26,completed,
28587,COPY-08,D-20,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,271,6,1937,2026-05-24 07:43:28,completed,
28588,REC-03,I-07,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,418,6,1945,2026-05-24 07:43:28,completed,
28589,UI-03,B-20,biographical,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,344,6,1765,2026-05-24 07:43:30,completed,
28590,UI-09,I-14,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,397,6,2162,2026-05-24 07:43:30,completed,
28591,COPY-08,D-20,demographic,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,271,6,1674,2026-05-24 07:43:31,completed,
28592,REC-03,I-07,interview,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,418,6,1611,2026-05-24 07:43:32,completed,
28593,UI-03,I-01,interview,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,407,6,1635,2026-05-24 07:43:33,completed,
28594,UI-09,I-14,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,397,6,1849,2026-05-24 07:43:33,completed,
28595,COPY-08,B-01,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,361,6,1813,2026-05-24 07:43:35,completed,
28596,REC-03,I-08,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,404,6,1720,2026-05-24 07:43:35,completed,
28597,UI-03,I-01,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,407,6,1681,2026-05-24 07:43:36,completed,
28598,UI-09,I-14,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,397,6,1735,2026-05-24 07:43:37,completed,
28599,COPY-08,B-01,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,361,6,1758,2026-05-24 07:43:38,completed,
28600,REC-03,I-08,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,404,6,1734,2026-05-24 07:43:39,completed,
28601,UI-03,I-01,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,407,6,1597,2026-05-24 07:43:40,completed,
28602,UI-09,I-15,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,416,6,1622,2026-05-24 07:43:40,completed,
28603,COPY-08,B-01,biographical,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,361,6,1743,2026-05-24 07:43:42,completed,
28604,REC-03,I-08,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,404,6,1855,2026-05-24 07:43:42,completed,
28605,UI-03,I-02,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,408,6,1720,2026-05-24 07:43:43,completed,
28606,UI-09,I-15,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,416,6,1620,2026-05-24 07:43:44,completed,
28607,COPY-08,B-02,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,335,6,1848,2026-05-24 07:43:45,completed,
28608,REC-03,I-09,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,401,6,1839,2026-05-24 07:43:46,completed,
28609,UI-03,I-02,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,408,6,1622,2026-05-24 07:43:47,completed,
28610,UI-09,I-15,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,416,6,1628,2026-05-24 07:43:47,completed,
28611,COPY-08,B-02,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,335,6,2051,2026-05-24 07:43:49,completed,
28612,REC-03,I-09,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,401,6,1733,2026-05-24 07:43:49,completed,
28613,UI-03,I-02,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,408,6,1852,2026-05-24 07:43:51,completed,
28614,UI-09,I-16,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,399,6,2041,2026-05-24 07:43:51,completed,
28615,COPY-08,B-02,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,335,6,1633,2026-05-24 07:43:52,completed,
28616,REC-03,I-09,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,401,6,1635,2026-05-24 07:43:53,completed,
28617,UI-03,I-03,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,422,6,1603,2026-05-24 07:43:54,completed,
28618,UI-09,I-16,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,399,6,2134,2026-05-24 07:43:55,completed,
28619,COPY-08,B-03,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,337,6,1571,2026-05-24 07:43:55,completed,
28620,REC-03,I-10,interview,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,418,6,1579,2026-05-24 07:43:56,completed,
28621,UI-03,I-03,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,422,6,1648,2026-05-24 07:43:57,completed,
28622,UI-09,I-16,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,399,6,1590,2026-05-24 07:43:58,completed,
28623,COPY-08,B-03,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,337,6,1715,2026-05-24 07:43:59,completed,
28624,REC-03,I-10,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,418,6,1912,2026-05-24 07:44:00,completed,
28625,UI-03,I-03,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,422,6,1678,2026-05-24 07:44:01,completed,
28626,UI-09,I-17,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,406,6,1623,2026-05-24 07:44:02,completed,
28627,COPY-08,B-03,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,337,6,1450,2026-05-24 07:44:02,completed,
28628,REC-03,I-10,interview,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,418,6,1873,2026-05-24 07:44:03,completed,
28629,UI-03,I-04,interview,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,415,6,1620,2026-05-24 07:44:04,completed,
28630,UI-09,I-17,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,406,6,1831,2026-05-24 07:44:05,completed,
28631,COPY-08,B-04,biographical,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,347,6,1845,2026-05-24 07:44:05,completed,
28632,REC-03,I-11,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,409,6,1742,2026-05-24 07:44:07,completed,
28633,UI-03,I-04,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,415,6,1542,2026-05-24 07:44:07,completed,
28634,UI-09,I-17,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,406,6,1841,2026-05-24 07:44:09,completed,
28635,COPY-08,B-04,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,347,6,2100,2026-05-24 07:44:09,completed,
28636,REC-03,I-11,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,409,6,1545,2026-05-24 07:44:10,completed,
28637,UI-03,I-04,interview,deepseek-v4-flash,3,original,"{""choice"": ""B""}",B,415,6,1591,2026-05-24 07:44:11,completed,
28638,UI-09,I-18,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,414,6,1700,2026-05-24 07:44:12,completed,
28639,COPY-08,B-04,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,347,6,1586,2026-05-24 07:44:12,completed,
28640,REC-03,I-11,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,409,6,1618,2026-05-24 07:44:14,completed,
28641,UI-03,I-05,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,423,6,1536,2026-05-24 07:44:14,completed,
28642,UI-09,I-18,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,414,6,1640,2026-05-24 07:44:15,completed,
28643,COPY-08,B-05,biographical,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,338,6,2040,2026-05-24 07:44:16,completed,
28644,REC-03,I-12,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,395,6,2241,2026-05-24 07:44:18,completed,
28645,UI-03,I-05,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,423,6,1745,2026-05-24 07:44:18,completed,
28646,COPY-08,B-05,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,338,6,1929,2026-05-24 07:44:20,completed,
28647,UI-09,I-18,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,414,6,1936,2026-05-24 07:44:20,completed,
28648,UI-03,I-05,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,423,6,1589,2026-05-24 07:44:21,completed,
28649,REC-03,I-12,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,395,6,2492,2026-05-24 07:44:22,completed,
28650,UI-09,I-19,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,419,6,1473,2026-05-24 07:44:23,completed,
28651,COPY-08,B-05,biographical,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,338,6,1666,2026-05-24 07:44:24,completed,
28652,REC-03,I-12,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,395,6,1737,2026-05-24 07:44:24,completed,
28653,UI-03,I-06,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,404,6,1736,2026-05-24 07:44:26,completed,
28654,UI-09,I-19,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,419,6,1553,2026-05-24 07:44:26,completed,
28655,COPY-08,B-06,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,335,6,1721,2026-05-24 07:44:27,completed,
28656,REC-03,I-13,interview,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,407,6,1709,2026-05-24 07:44:28,completed,
28657,UI-03,I-06,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,404,6,1641,2026-05-24 07:44:29,completed,
28658,UI-09,I-19,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,419,6,1641,2026-05-24 07:44:29,completed,
28659,COPY-08,B-06,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,335,6,1968,2026-05-24 07:44:31,completed,
28660,REC-03,I-13,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,407,6,1611,2026-05-24 07:44:31,completed,
28661,UI-09,I-20,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,430,6,1639,2026-05-24 07:44:33,completed,
28662,UI-03,I-06,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,404,6,1740,2026-05-24 07:44:33,completed,
28663,COPY-08,B-06,biographical,deepseek-v4-flash,3,swapped,"{""choice"": ""B""}",A,335,6,1618,2026-05-24 07:44:34,completed,
28664,REC-03,I-13,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,407,6,1650,2026-05-24 07:44:34,completed,
28665,UI-09,I-20,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,430,6,1707,2026-05-24 07:44:36,completed,
28666,UI-03,I-07,interview,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,417,6,1745,2026-05-24 07:44:36,completed,
28667,REC-03,I-14,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,393,6,1918,2026-05-24 07:44:38,completed,
28668,COPY-08,B-07,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,350,6,2014,2026-05-24 07:44:38,completed,
28669,UI-09,I-20,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,430,6,1568,2026-05-24 07:44:40,completed,
28670,UI-03,I-07,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,417,6,1671,2026-05-24 07:44:40,completed,
28671,REC-03,I-14,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,393,6,1806,2026-05-24 07:44:41,completed,
28672,COPY-08,B-07,biographical,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,350,6,1814,2026-05-24 07:44:41,completed,
28673,UI-10,D-01,demographic,deepseek-v4-flash,1,original,"{""choice"": ""B""}",B,284,6,1723,2026-05-24 07:44:43,completed,
28674,UI-03,I-07,interview,deepseek-v4-flash,3,swapped,"{""choice"": ""A""}",B,417,6,1729,2026-05-24 07:44:43,completed,
28675,COPY-08,B-07,biographical,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,350,6,1834,2026-05-24 07:44:45,completed,
28676,REC-03,I-14,interview,deepseek-v4-flash,3,original,"{""choice"": ""A""}",A,393,6,1841,2026-05-24 07:44:45,completed,
28677,UI-03,I-08,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,403,6,1663,2026-05-24 07:44:47,completed,
28678,UI-10,D-01,demographic,deepseek-v4-flash,2,swapped,"{""choice"": ""A""}",B,284,6,2005,2026-05-24 07:44:47,completed,
28679,REC-03,I-15,interview,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,412,6,1661,2026-05-24 07:44:49,completed,
28680,COPY-08,B-08,biographical,deepseek-v4-flash,1,original,"{""choice"": ""A""}",A,349,6,2123,2026-05-24 07:44:49,completed,
28681,UI-03,I-08,interview,deepseek-v4-flash,2,swapped,"{""choice"": ""B""}",A,403,6,1639,2026-05-24 07:44:50,completed,
